"","STN_NAME","param","date","value","SMPL_COLL_DT","n_reps","monitoring_program","rep","f_pon","SMPL_COLL_DT_est","offset","sample_dt","sample_date","tide_dt_High","tide_dt_Low","hours_since_High","hours_since_low","v_High","v_Low","tide_change","n_unique_tides","same_tide_cycle"
"4567","gtmssnut","NH4-D",2008-06-19,0.022,2008-06-19 09:56:00,2,1,1,"<-1>","2008-06-19 08:56:00","20M 0S","2008-06-19 09:56:00","2008-06-19","2008-06-18 21:44:59.88","2008-06-19 04:12:59.88",12.1833666666349,5.71669999996821,1.277,-0.033,"Rising",1,TRUE
"4568","gtmssnut","NH4-D",2008-07-02,0.044,2008-07-02 08:51:00,2,1,1,"<-1>","2008-07-02 07:51:00","20M 0S","2008-07-02 08:51:00","2008-07-02","2008-07-02 08:40:59.88","2008-07-02 02:45:59.88",0.166699999968211,6.08336666663488,1.137,-0.163,"Falling",1,TRUE
"4569","gtmssnut","NH4-D",2008-08-18,0.0515,2008-08-18 11:43:00,2,1,1,"<-1>","2008-08-18 10:43:00","20M 0S","2008-08-18 11:43:00","2008-08-18","2008-08-18 10:39:59.88","2008-08-18 04:26:59.88",1.05003333330154,7.26669999996821,1.378,0.062,"Falling",1,TRUE
"4570","gtmssnut","NH4-D",2008-09-18,0.0165,2008-09-18 12:11:00,2,1,1,"<-1>","2008-09-18 11:11:00","20M 0S","2008-09-18 12:11:00","2008-09-18","2008-09-18 11:42:59.88","2008-09-18 05:14:59.88",0.466699999968211,6.93336666663488,1.778,0.149,"Falling",1,TRUE
"4571","gtmssnut","NH4-D",2008-10-14,0.033,2008-10-14 09:18:00,2,1,1,"<-1>","2008-10-14 08:18:00","20M 0S","2008-10-14 09:18:00","2008-10-14","2008-10-14 08:53:59.88","2008-10-14 02:32:59.88",0.400033333301544,6.75003333330154,1.73,0.101,"Falling",1,TRUE
"4572","gtmssnut","NH4-D",2008-11-11,0.0335,2008-11-11 07:20:00,2,1,1,"<-1>","2008-11-11 07:20:00","20M 0S","2008-11-11 07:20:00","2008-11-11","2008-11-11 06:39:59.88","2008-11-11 00:12:59.88",0.666699999968211,7.11669999996821,1.657,0.031,"Falling",1,TRUE
"4573","gtmssnut","NH4-D",2008-12-16,0.021,2008-12-16 12:01:00,2,1,1,"<-1>","2008-12-16 12:01:00","20M 0S","2008-12-16 12:01:00","2008-12-16","2008-12-16 11:36:59.88","2008-12-16 05:09:59.88",0.400033333301544,6.85003333330154,1.622,-0.085,"Falling",1,TRUE
"4574","gtmssnut","NH4-D",2009-01-27,0.042,2009-01-27 09:45:00,2,1,1,"<-1>","2009-01-27 09:45:00","20M 0S","2009-01-27 09:45:00","2009-01-27","2009-01-27 09:26:59.88","2009-01-27 02:58:59.88",0.300033333301544,6.76669999996821,1.306,-0.081,"Falling",1,TRUE
"4575","gtmssnut","NH4-D",2009-02-10,0.02415,2009-02-10 10:57:00,2,1,1,"<-1>","2009-02-10 10:57:00","20M 0S","2009-02-10 10:57:00","2009-02-10","2009-02-10 09:13:59.88","2009-02-10 02:50:59.88",1.71669999996821,8.10003333330154,1.588,-0.299,"Falling",1,TRUE
"4576","gtmssnut","NH4-D",2009-03-10,0.03,2009-03-10 11:25:00,2,1,1,"<-1>","2009-03-10 10:25:00","20M 0S","2009-03-10 11:25:00","2009-03-10","2009-03-10 09:02:59.88","2009-03-10 02:44:59.88",2.36669999996821,8.66669999996821,1.51,-0.227,"Falling",1,TRUE
"4577","gtmssnut","NH4-D",2009-04-22,0.093,2009-04-22 10:24:00,2,1,1,"<-1>","2009-04-22 09:24:00","20M 0S","2009-04-22 10:24:00","2009-04-22","2009-04-22 07:25:59.88","2009-04-22 01:15:59.88",2.96669999996821,9.13336666663488,1.119,-0.028,"Falling",1,TRUE
"4578","gtmssnut","NH4-D",2009-05-11,0.0193,2009-05-11 14:16:00,1,1,2,"<-1>","2009-05-11 13:16:00","20M 0S","2009-05-11 14:16:00","2009-05-11","2009-05-11 11:07:59.88","2009-05-11 05:09:59.88",3.13336666663488,9.10003333330154,1.072,0.006,"Falling",1,TRUE
"4579","gtmssnut","NH4-D",2009-06-09,0.1405,2009-06-09 13:06:00,2,1,1,"<-1>","2009-06-09 12:06:00","20M 0S","2009-06-09 13:06:00","2009-06-09","2009-06-09 10:43:59.88","2009-06-09 04:47:59.88",2.36669999996821,8.30003333330154,0.97,-0.027,"Falling",1,TRUE
"4580","gtmssnut","NH4-D",2009-07-21,0.097,2009-07-21 11:46:00,2,1,1,"<-1>","2009-07-21 10:46:00","20M 0S","2009-07-21 11:46:00","2009-07-21","2009-07-21 08:39:59.88","2009-07-21 02:41:59.88",3.10003333330154,9.06669999996821,1.213,-0.13,"Falling",1,TRUE
"4581","gtmssnut","NH4-D",2009-08-04,0.0935,2009-08-04 12:01:00,2,1,1,"<-1>","2009-08-04 11:01:00","20M 0S","2009-08-04 12:01:00","2009-08-04","2009-08-04 08:22:59.88","2009-08-04 02:31:59.88",3.63336666663488,9.48336666663488,1.112,0.168,"Falling",1,TRUE
"4582","gtmssnut","NH4-D",2009-09-02,0.1155,2009-09-02 11:59:00,2,1,1,"<-1>","2009-09-02 10:59:00","20M 0S","2009-09-02 11:59:00","2009-09-02","2009-09-02 07:53:59.88","2009-09-02 01:54:59.88",4.08336666663488,10.0666999999682,1.296,0.29,"Falling",1,TRUE
"4583","gtmssnut","NH4-D",2009-10-14,0.0845,2009-10-14 10:28:00,2,1,1,"<-1>","2009-10-14 09:28:00","20M 0S","2009-10-14 10:28:00","2009-10-14","2009-10-14 06:03:59.88","2009-10-13 23:46:59.88",4.40003333330154,10.6833666666349,1.568,0.24,"Falling",1,TRUE
"4584","gtmssnut","NH4-D",2009-11-03,0.0405,2009-11-03 12:13:00,2,1,1,"<-1>","2009-11-03 12:13:00","20M 0S","2009-11-03 12:13:00","2009-11-03","2009-11-03 08:44:59.88","2009-11-03 02:15:59.88",3.46669999996821,9.95003333330154,1.715,0.078,"Falling",1,TRUE
"4585","gtmssnut","NH4-D",2009-12-15,0.0675,2009-12-15 12:11:00,2,1,1,"<-1>","2009-12-15 12:11:00","20M 0S","2009-12-15 12:11:00","2009-12-15","2009-12-15 07:42:59.88","2009-12-15 01:11:59.88",4.46669999996821,10.9833666666349,1.553,0.029,"Falling",1,TRUE
"4586","gtmssnut","NH4-D",2010-01-13,0.021,2010-01-13 12:06:00,2,1,1,"<-1>","2010-01-13 12:06:00","20M 0S","2010-01-13 12:06:00","2010-01-13","2010-01-13 07:22:59.88","2010-01-13 00:50:59.88",4.71669999996821,11.2500333333015,1.382,0.002,"Falling",1,TRUE
"4587","gtmssnut","NH4-D",2010-02-16,0.0335,2010-02-16 13:52:00,2,1,1,"<-1>","2010-02-16 13:52:00","20M 0S","2010-02-16 13:52:00","2010-02-16","2010-02-16 10:09:59.88","2010-02-16 03:51:59.88",3.70003333330154,10.0000333333015,1.268,0.009,"Falling",1,TRUE
"4588","gtmssnut","NH4-D",2010-03-16,0.052,2010-03-16 14:31:00,2,1,1,"<-1>","2010-03-16 13:31:00","20M 0S","2010-03-16 14:31:00","2010-03-16","2010-03-16 10:04:59.88","2010-03-16 03:53:59.88",4.43336666663488,10.6166999999682,1.243,-0.022,"Falling",1,TRUE
"4589","gtmssnut","NH4-D",2010-04-14,0.052,2010-04-14 13:16:00,2,1,1,"<-1>","2010-04-14 12:16:00","20M 0S","2010-04-14 13:16:00","2010-04-14","2010-04-14 09:34:59.88","2010-04-14 03:30:59.88",3.68336666663488,9.75003333330154,1.147,-0.045,"Falling",1,TRUE
"4590","gtmssnut","NH4-D",2010-05-11,0.049,2010-05-11 11:56:00,2,1,1,"<-1>","2010-05-11 10:56:00","20M 0S","2010-05-11 11:56:00","2010-05-11","2010-05-11 07:34:59.88","2010-05-11 01:33:59.88",4.35003333330154,10.3666999999682,1.014,-0.005,"Falling",1,TRUE
"4591","gtmssnut","NH4-D",2010-06-09,0.042,2010-06-09 10:23:00,2,1,1,"<-1>","2010-06-09 09:23:00","20M 0S","2010-06-09 10:23:00","2010-06-09","2010-06-09 06:56:59.88","2010-06-09 00:59:59.88",3.43336666663488,9.38336666663488,0.925,0,"Falling",1,TRUE
"4592","gtmssnut","NH4-D",2010-07-13,0.0345,2010-07-13 13:41:00,2,1,1,"<-1>","2010-07-13 12:41:00","20M 0S","2010-07-13 13:41:00","2010-07-13","2010-07-13 10:51:59.88","2010-07-13 04:42:59.88",2.81669999996821,8.96669999996821,1.265,-0.231,"Falling",1,TRUE
"4593","gtmssnut","NH4-D",2010-08-10,0.068,2010-08-10 12:51:00,2,1,1,"<-1>","2010-08-10 11:51:00","20M 0S","2010-08-10 12:51:00","2010-08-10","2010-08-10 09:34:59.88","2010-08-10 03:26:59.88",3.26669999996821,9.40003333330154,1.448,-0.117,"Falling",1,TRUE
"4594","gtmssnut","NH4-D",2010-09-07,0.1745,2010-09-07 12:51:00,2,1,1,"<-1>","2010-09-07 11:51:00","20M 0S","2010-09-07 12:51:00","2010-09-07","2010-09-07 08:18:59.88","2010-09-07 02:08:59.88",4.53336666663488,10.7000333333015,1.614,0.035,"Falling",1,TRUE
"4595","gtmssnut","NH4-D",2010-10-05,0.02085,2010-10-05 11:20:00,2,1,1,"<-1>","2010-10-05 10:20:00","20M 0S","2010-10-05 11:20:00","2010-10-05","2010-10-05 07:06:59.88","2010-10-05 00:49:59.88",4.21669999996821,10.5000333333015,1.666,0.136,"Falling",1,TRUE
"4596","gtmssnut","NH4-D",2010-11-09,0.0325,2010-11-09 14:00:00,2,1,1,"<-1>","2010-11-09 14:00:00","20M 0S","2010-11-09 14:00:00","2010-11-09","2010-11-09 10:50:59.88","2010-11-09 04:18:59.88",3.15003333330154,9.68336666663488,1.765,0.164,"Falling",1,TRUE
"4597","gtmssnut","NH4-D",2010-12-07,0.059,2010-12-07 13:20:00,2,1,1,"<-1>","2010-12-07 13:20:00","20M 0S","2010-12-07 13:20:00","2010-12-07","2010-12-07 09:41:59.88","2010-12-07 03:09:59.88",3.63336666663488,10.1666999999682,1.644,-0.004,"Falling",1,TRUE
"4598","gtmssnut","NH4-D",2011-01-04,0.034,2011-01-04 11:45:00,2,1,1,"<-1>","2011-01-04 11:45:00","20M 0S","2011-01-04 11:45:00","2011-01-04","2011-01-04 08:35:59.88","2011-01-04 02:05:59.88",3.15003333330154,9.65003333330154,1.51,-0.092,"Falling",1,TRUE
"4599","gtmssnut","NH4-D",2011-02-02,0.0153,2011-02-02 10:24:00,2,1,1,"<-1>","2011-02-02 10:24:00","20M 0S","2011-02-02 10:24:00","2011-02-02","2011-02-02 08:13:59.88","2011-02-02 01:48:59.88",2.16669999996821,8.58336666663488,1.399,-0.075,"Falling",1,TRUE
"4600","gtmssnut","NH4-D",2011-03-22,0.0235,2011-03-22 14:18:00,2,1,1,"<-1>","2011-03-22 13:18:00","20M 0S","2011-03-22 14:18:00","2011-03-22","2011-03-22 11:43:59.88","2011-03-22 05:35:59.88",2.56669999996821,8.70003333330154,1.474,-0.164,"Falling",1,TRUE
"4601","gtmssnut","NH4-D",2011-04-19,0.0245,2011-04-19 13:25:00,2,1,1,"<-1>","2011-04-19 12:25:00","20M 0S","2011-04-19 13:25:00","2011-04-19","2011-04-19 10:33:59.88","2011-04-19 04:27:59.88",2.85003333330154,8.95003333330154,1.402,-0.235,"Falling",1,TRUE
"4602","gtmssnut","NH4-D",2011-05-03,0.0505,2011-05-03 12:30:00,2,1,1,"<-1>","2011-05-03 11:30:00","20M 0S","2011-05-03 12:30:00","2011-05-03","2011-05-03 09:44:59.88","2011-05-03 03:44:59.88",2.75003333330154,8.75003333330154,1.055,-0.039,"Falling",1,TRUE
"4603","gtmssnut","NH4-D",2011-06-14,0.0485,2011-06-14 10:45:00,2,1,1,"<-1>","2011-06-14 09:45:00","20M 0S","2011-06-14 10:45:00","2011-06-14","2011-06-14 08:06:59.88","2011-06-14 02:10:59.88",2.63336666663488,8.56669999996821,1.16,-0.162,"Falling",1,TRUE
"4604","gtmssnut","NH4-D",2011-08-09,0.1055,2011-08-09 11:15:00,2,1,1,"<-1>","2011-08-09 10:15:00","20M 0S","2011-08-09 11:15:00","2011-08-09","2011-08-09 05:44:59.88","2011-08-08 23:44:59.88",5.50003333330154,11.5000333333015,1.272,0.215,"Falling",1,TRUE
"4605","gtmssnut","NH4-D",2011-09-13,0.0545,2011-09-13 12:45:00,2,1,1,"<-1>","2011-09-13 11:45:00","20M 0S","2011-09-13 12:45:00","2011-09-13","2011-09-13 10:07:59.88","2011-09-13 03:53:59.88",2.61669999996821,8.85003333330154,1.586,0.263,"Falling",1,TRUE
"4606","gtmssnut","NH4-D",2011-10-25,0.031,2011-10-25 11:28:00,2,1,1,"<-1>","2011-10-25 10:28:00","20M 0S","2011-10-25 11:28:00","2011-10-25","2011-10-25 07:54:59.88","2011-10-25 01:30:59.88",3.55003333330154,9.95003333330154,1.811,0.01,"Falling",1,TRUE
"4607","gtmssnut","NH4-D",2011-11-15,0.063,2011-11-15 14:00:00,2,1,1,"<-1>","2011-11-15 14:00:00","20M 0S","2011-11-15 14:00:00","2011-11-15","2011-11-15 11:28:59.88","2011-11-15 04:57:59.88",2.51669999996821,9.03336666663488,1.505,0.214,"Falling",1,TRUE
"4608","gtmssnut","NH4-D",2011-12-05,0.057,2011-12-05 10:00:00,2,1,1,"<-1>","2011-12-05 10:00:00","20M 0S","2011-12-05 10:00:00","2011-12-05","2011-12-05 04:45:59.88","2011-12-04 22:15:59.88",5.23336666663488,11.7333666666349,1.351,0.213,"Falling",1,TRUE
"4609","gtmssnut","NH4-D",2012-01-23,0.021,2012-01-23 10:47:00,2,1,1,"<-1>","2012-01-23 10:47:00","20M 0S","2012-01-23 10:47:00","2012-01-23","2012-01-23 08:40:59.88","2012-01-23 02:12:59.88",2.10003333330154,8.56669999996821,1.546,-0.201,"Falling",1,TRUE
"4610","gtmssnut","NH4-D",2012-02-20,0.041,2012-02-20 11:09:00,2,1,1,"<-1>","2012-02-20 11:09:00","20M 0S","2012-02-20 11:09:00","2012-02-20","2012-02-20 07:33:59.88","2012-02-20 01:09:59.88",3.58336666663488,9.98336666663488,1.462,-0.127,"Falling",1,TRUE
"4611","gtmssnut","NH4-D",2012-03-06,0.0565,2012-03-06 10:45:00,2,1,1,"<-1>","2012-03-06 10:45:00","20M 0S","2012-03-06 10:45:00","2012-03-06","2012-03-06 06:59:59.88","2012-03-06 00:37:59.88",3.75003333330154,10.1166999999682,1.34,-0.173,"Falling",1,TRUE
"4612","gtmssnut","NH4-D",2012-04-03,0.0515,2012-04-03 10:10:00,2,1,1,"<-1>","2012-04-03 09:10:00","20M 0S","2012-04-03 10:10:00","2012-04-03","2012-04-03 06:37:59.88","2012-04-03 00:14:59.88",3.53336666663488,9.91669999996821,1.236,-0.083,"Falling",1,TRUE
"4613","gtmssnut","NH4-D",2012-05-02,0.033,2012-05-02 09:21:00,2,1,1,"<-1>","2012-05-02 08:21:00","20M 0S","2012-05-02 09:21:00","2012-05-02","2012-05-02 06:01:59.88","2012-05-01 23:47:59.88",3.31669999996821,9.55003333330154,1.163,-0.096,"Falling",1,TRUE
"4614","gtmssnut","NH4-D",2012-06-04,0.022,2012-06-04 11:30:00,2,1,1,"<-1>","2012-06-04 10:30:00","20M 0S","2012-06-04 11:30:00","2012-06-04","2012-06-04 09:18:59.88","2012-06-04 03:18:59.88",2.18336666663488,8.18336666663488,1.221,-0.294,"Falling",1,TRUE
"4615","gtmssnut","NH4-D",2012-08-14,0.1085,2012-08-14 09:25:00,2,1,1,"<-1>","2012-08-14 08:25:00","20M 0S","2012-08-14 09:25:00","2012-08-14","2012-08-14 06:56:59.88","2012-08-14 00:56:59.88",2.46669999996821,8.46669999996821,1.141,0.234,"Falling",1,TRUE
"4616","gtmssnut","NH4-D",2012-09-11,0.141,2012-09-11 09:15:00,2,1,1,"<-1>","2012-09-11 08:15:00","20M 0S","2012-09-11 09:15:00","2012-09-11","2012-09-11 05:28:59.88","2012-09-10 23:24:59.88",3.76669999996821,9.83336666663488,1.246,0.398,"Falling",1,TRUE
"4617","gtmssnut","NH4-D",2012-10-25,0.0485,2012-10-25 09:15:00,2,1,1,"<-1>","2012-10-25 08:15:00","20M 0S","2012-10-25 09:15:00","2012-10-25","2012-10-25 06:10:59.88","2012-10-24 23:49:59.88",3.06669999996821,9.41669999996821,1.596,0.271,"Falling",1,TRUE
"4618","gtmssnut","NH4-D",2012-11-28,0.089,2012-11-28 10:38:00,2,1,1,"<-1>","2012-11-28 10:38:00","20M 0S","2012-11-28 10:38:00","2012-11-28","2012-11-28 08:19:59.88","2012-11-28 01:53:59.88",2.30003333330154,8.73336666663488,1.536,0.111,"Falling",1,TRUE
"4619","gtmssnut","NH4-D",2012-12-11,0.028,2012-12-11 09:31:00,2,1,1,"<-1>","2012-12-11 09:31:00","20M 0S","2012-12-11 09:31:00","2012-12-11","2012-12-11 06:33:59.88","2012-12-10 23:59:59.88",2.95003333330154,9.51669999996821,1.646,-0.183,"Falling",1,TRUE
"4620","gtmssnut","NH4-D",2013-01-09,0.017,2013-01-09 10:50:00,2,1,1,"<-1>","2013-01-09 10:50:00","20M 0S","2013-01-09 10:50:00","2013-01-09","2013-01-09 06:19:59.88","2013-01-08 23:42:59.88",4.50003333330154,11.1166999999682,1.554,-0.242,"Falling",1,TRUE
"4621","gtmssnut","NH4-D",2013-02-07,0.022,2013-02-07 09:40:00,1,1,2,"<-1>","2013-02-07 09:40:00","20M 0S","2013-02-07 09:40:00","2013-02-07","2013-02-07 06:05:59.88","2013-02-06 23:28:59.88",3.56669999996821,10.1833666666349,1.495,-0.201,"Falling",1,TRUE
"4622","gtmssnut","NH4-D",2013-03-07,0.01,2013-03-07 09:43:00,2,1,1,"<-1>","2013-03-07 09:43:00","20M 0S","2013-03-07 09:43:00","2013-03-07","2013-03-07 04:51:59.88","2013-03-06 22:13:59.88",4.85003333330154,11.4833666666349,1.404,-0.073,"Falling",1,TRUE
"4623","gtmssnut","NH4-D",2013-04-23,0.0335,2013-04-23 10:30:00,2,1,1,"<-1>","2013-04-23 09:30:00","20M 0S","2013-04-23 10:30:00","2013-04-23","2013-04-23 07:32:59.88","2013-04-23 01:23:59.88",2.95003333330154,9.10003333330154,1.179,-0.122,"Falling",1,TRUE
"4624","gtmssnut","NH4-D",2013-05-21,0.125,2013-05-21 10:10:00,2,1,1,"<-1>","2013-05-21 09:10:00","20M 0S","2013-05-21 10:10:00","2013-05-21","2013-05-21 06:04:59.88","2013-05-20 23:57:59.88",4.08336666663488,10.2000333333015,1.05,-0.07,"Falling",1,TRUE
"4625","gtmssnut","NH4-D",2013-06-04,0.0615,2013-06-04 09:08:00,2,1,1,"<-1>","2013-06-04 08:08:00","20M 0S","2013-06-04 09:08:00","2013-06-04","2013-06-04 06:27:59.88","2013-06-04 00:23:59.88",2.66669999996821,8.73336666663488,1.106,0.036,"Falling",1,TRUE
"4626","gtmssnut","NH4-D",2013-07-18,0.02,2013-07-18 09:15:00,2,1,1,"<-1>","2013-07-18 08:15:00","20M 0S","2013-07-18 09:15:00","2013-07-18","2013-07-18 05:01:59.88","2013-07-17 23:04:59.88",4.21669999996821,10.1666999999682,1.109,0.049,"Falling",1,TRUE
"4627","gtmssnut","NH4-D",2013-08-19,0.037,2013-08-19 10:30:00,2,1,1,"<-1>","2013-08-19 09:30:00","20M 0S","2013-08-19 10:30:00","2013-08-19","2013-08-19 07:46:59.88","2013-08-19 01:42:59.88",2.71669999996821,8.78336666663488,1.481,0.018,"Falling",1,TRUE
"4628","gtmssnut","NH4-D",2013-09-16,0.0565,2013-09-16 10:57:00,2,1,1,"<-1>","2013-09-16 09:57:00","20M 0S","2013-09-16 10:57:00","2013-09-16","2013-09-16 06:38:59.88","2013-09-16 00:27:59.88",4.30003333330154,10.4833666666349,1.576,0.197,"Falling",1,TRUE
"4629","gtmssnut","NH4-D",2013-10-02,0.046,2013-10-02 11:30:00,2,1,1,"<-1>","2013-10-02 10:30:00","20M 0S","2013-10-02 11:30:00","2013-10-02","2013-10-02 07:26:59.88","2013-10-02 01:11:59.88",4.05003333330154,10.3000333333015,1.471,0.269,"Falling",1,TRUE
"4630","gtmssnut","NH4-D",2013-11-14,0.0155,2013-11-14 10:15:00,2,1,1,"<-1>","2013-11-14 10:15:00","20M 0S","2013-11-14 10:15:00","2013-11-14","2013-11-14 06:00:59.88","2013-11-13 23:33:59.88",4.23336666663488,10.6833666666349,1.67,0.112,"Falling",1,TRUE
"4631","gtmssnut","NH4-D",2013-12-02,0.023,2013-12-02 11:40:00,2,1,1,"<-1>","2013-12-02 11:40:00","20M 0S","2013-12-02 11:40:00","2013-12-02","2013-12-02 07:48:59.88","2013-12-02 01:17:59.88",3.85003333330154,10.3666999999682,1.666,-0.166,"Falling",1,TRUE
"4632","gtmssnut","NH4-D",2014-01-13,0.0665,2014-01-13 10:47:00,2,1,1,"<-1>","2014-01-13 10:47:00","20M 0S","2014-01-13 10:47:00","2014-01-13","2014-01-13 06:46:59.88","2014-01-13 00:16:59.88",4.00003333330154,10.5000333333015,1.373,0.009,"Falling",1,TRUE
"4633","gtmssnut","NH4-D",2014-02-26,0.0995,2014-02-26 09:33:00,2,1,1,"<-1>","2014-02-26 09:33:00","20M 0S","2014-02-26 09:33:00","2014-02-26","2014-02-26 06:00:59.88","2014-02-25 23:26:59.88",3.53336666663488,10.1000333333015,1.465,-0.208,"Falling",1,TRUE
"4634","gtmssnut","NH4-D",2014-03-11,0.091,2014-03-11 10:05:00,2,1,1,"<-1>","2014-03-11 09:05:00","20M 0S","2014-03-11 10:05:00","2014-03-11","2014-03-11 05:54:59.88","2014-03-10 23:23:59.88",4.16669999996821,10.6833666666349,1.197,0.152,"Falling",1,TRUE
"4635","gtmssnut","NH4-D",2014-04-09,0.14,2014-04-09 09:38:00,2,1,1,"<-1>","2014-04-09 08:38:00","20M 0S","2014-04-09 09:38:00","2014-04-09","2014-04-09 05:05:59.88","2014-04-08 22:45:59.88",4.53336666663488,10.8666999999682,1.119,0.164,"Falling",1,TRUE
"4636","gtmssnut","NH4-D",2014-05-12,0.0815,2014-05-12 10:45:00,2,1,1,"<-1>","2014-05-12 09:45:00","20M 0S","2014-05-12 10:45:00","2014-05-12","2014-05-12 07:41:59.88","2014-05-12 01:38:59.88",3.05003333330154,9.10003333330154,1.069,-0.098,"Falling",1,TRUE
"4637","gtmssnut","NH4-D",2014-07-09,0.088,2014-07-09 10:10:00,2,1,1,"<-1>","2014-07-09 09:10:00","20M 0S","2014-07-09 10:10:00","2014-07-09","2014-07-09 06:34:59.88","2014-07-09 00:35:59.88",3.58336666663488,9.56669999996821,1.047,-0.041,"Falling",1,TRUE
"4638","gtmssnut","NH4-D",2014-08-07,0.062,2014-08-07 09:34:00,2,1,1,"<-1>","2014-08-07 08:34:00","20M 0S","2014-08-07 09:34:00","2014-08-07","2014-08-07 06:09:59.88","2014-08-07 00:08:59.88",3.40003333330154,9.41669999996821,1.2,0.085,"Falling",1,TRUE
"4639","gtmssnut","NH4-D",2014-09-18,0.052,2014-09-18 09:47:00,2,1,1,"<-1>","2014-09-18 08:47:00","20M 0S","2014-09-18 09:47:00","2014-09-18","2014-09-18 05:04:59.88","2014-09-17 23:00:59.88",4.70003333330154,10.7666999999682,1.381,0.474,"Falling",1,TRUE
"4640","gtmssnut","NH4-D",2014-10-20,0.0345,2014-10-20 11:30:00,2,1,1,"<-1>","2014-10-20 10:30:00","20M 0S","2014-10-20 11:30:00","2014-10-20","2014-10-20 06:58:59.88","2014-10-20 00:40:59.88",4.51669999996821,10.8166999999682,1.464,0.317,"Falling",1,TRUE
"4641","gtmssnut","NH4-D",2014-11-04,0.0125,2014-11-04 10:00:00,2,1,1,"<-1>","2014-11-04 10:00:00","20M 0S","2014-11-04 10:00:00","2014-11-04","2014-11-04 06:12:59.88","2014-11-03 23:48:59.88",3.78336666663488,10.1833666666349,1.754,0.047,"Falling",1,TRUE
"4642","gtmssnut","NH4-D",2014-12-03,0.0215,2014-12-03 10:10:00,2,1,1,"<-1>","2014-12-03 10:10:00","20M 0S","2014-12-03 10:10:00","2014-12-03","2014-12-03 05:57:59.88","2014-12-02 23:26:59.88",4.20003333330154,10.7166999999682,1.646,-0.029,"Falling",1,TRUE
"4643","gtmssnut","NH4-D",2015-01-20,0.017,2015-01-20 11:21:00,2,1,1,"<-1>","2015-01-20 11:21:00","20M 0S","2015-01-20 11:21:00","2015-01-20","2015-01-20 08:25:59.88","2015-01-20 01:55:59.88",2.91669999996821,9.41669999996821,1.562,-0.346,"Falling",1,TRUE
"4644","gtmssnut","NH4-D",2015-02-17,0.0165,2015-02-17 09:47:00,2,1,1,"<-1>","2015-02-17 09:47:00","20M 0S","2015-02-17 09:47:00","2015-02-17","2015-02-17 07:12:59.88","2015-02-17 00:43:59.88",2.56669999996821,9.05003333330154,1.504,-0.307,"Falling",1,TRUE
"4645","gtmssnut","NH4-D",2015-03-17,0.0595,2015-03-17 10:00:00,2,1,1,"<-1>","2015-03-17 09:00:00","20M 0S","2015-03-17 10:00:00","2015-03-17","2015-03-17 06:56:59.88","2015-03-17 00:27:59.88",3.05003333330154,9.53336666663488,1.408,-0.19,"Falling",1,TRUE
"4646","gtmssnut","NH4-D",2015-05-14,0.0775,2015-05-14 10:20:00,2,1,1,"<-1>","2015-05-14 09:20:00","20M 0S","2015-05-14 10:20:00","2015-05-14","2015-05-14 06:10:59.88","2015-05-13 23:54:59.88",4.15003333330154,10.4166999999682,1.253,-0.151,"Falling",1,TRUE
"4647","gtmssnut","NH4-D",2015-06-30,0.027,2015-06-30 11:40:00,2,1,1,"<-1>","2015-06-30 10:40:00","20M 0S","2015-06-30 11:40:00","2015-06-30","2015-06-30 08:07:59.88","2015-06-30 02:11:59.88",3.53336666663488,9.46669999996821,1.01,-0.107,"Falling",1,TRUE
"4648","gtmssnut","NH4-D",2015-08-11,0.0255,2015-08-11 10:59:00,2,1,1,"<-1>","2015-08-11 09:59:00","20M 0S","2015-08-11 10:59:00","2015-08-11","2015-08-11 07:03:59.88","2015-08-11 01:02:59.88",3.91669999996821,9.93336666663488,1.327,0.193,"Falling",1,TRUE
"4649","gtmssnut","NH4-D",2015-09-08,0.16,2015-09-08 09:55:00,2,1,1,"<-1>","2015-09-08 08:55:00","20M 0S","2015-09-08 09:55:00","2015-09-08","2015-09-08 05:50:59.88","2015-09-07 23:43:59.88",4.06669999996821,10.1833666666349,1.444,0.372,"Falling",1,TRUE
"4650","gtmssnut","NH4-D",2015-10-08,0.047,2015-10-08 10:05:00,2,1,1,"<-1>","2015-10-08 09:05:00","20M 0S","2015-10-08 10:05:00","2015-10-08","2015-10-08 06:17:59.88","2015-10-08 00:03:59.88",3.78336666663488,10.0166999999682,1.49,0.401,"Falling",1,TRUE
"4651","gtmssnut","NH4-D",2015-12-08,0.0285,2015-12-08 10:15:00,2,1,1,"<-1>","2015-12-08 10:15:00","20M 0S","2015-12-08 10:15:00","2015-12-08","2015-12-08 06:24:59.88","2015-12-07 23:54:59.88",3.83336666663488,10.3333666666349,1.39,0.076,"Falling",1,TRUE
"4652","gtmssnut","NH4-D",2016-01-20,0.0355,2016-01-20 10:30:00,2,1,1,"<-1>","2016-01-20 10:30:00","20M 0S","2016-01-20 10:30:00","2016-01-20","2016-01-20 05:39:59.88","2016-01-19 23:02:59.88",4.83336666663488,11.4500333333015,1.493,-0.118,"Falling",1,TRUE
"4653","gtmssnut","NH4-D",2016-02-17,0.0375,2016-02-17 09:28:00,2,1,1,"<-1>","2016-02-17 09:28:00","20M 0S","2016-02-17 09:28:00","2016-02-17","2016-02-17 04:22:59.88","2016-02-16 21:46:59.88",5.08336666663488,11.6833666666349,1.419,-0.025,"Falling",1,TRUE
